<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160317,120000,3.8600000,3.8650000,3.8600000,3.8650000,140900
20160317,130000,3.8650000,3.8650000,3.8650000,3.8650000,559700
20160317,150000,3.8700000,3.8700000,3.8600000,3.8600000,130700
20160317,160000,3.8600000,3.8650000,3.8450000,3.8650000,336200
20160317,170000,3.8650000,3.8750000,3.8650000,3.8750000,146300
20160317,180000,3.8700000,3.8700000,3.8700000,3.8700000,150000
20160317,190000,3.8700000,3.8700000,3.8700000,3.8700000,300000
20160318,110000,3.8750000,3.8750000,3.8750000,3.8750000,37800
20160318,120000,3.8650000,3.8650000,3.8600000,3.8650000,52600
20160318,130000,3.8650000,3.8650000,3.8650000,3.8650000,300000
20160318,140000,3.8650000,3.8650000,3.8650000,3.8650000,150000
20160318,150000,3.8650000,3.8650000,3.8650000,3.8650000,50000
20160318,160000,3.8650000,3.8650000,3.8600000,3.8650000,198600
20160318,170000,3.8650000,3.8650000,3.8650000,3.8650000,350000
20160318,180000,3.8650000,3.8650000,3.8600000,3.8650000,450000
20160318,190000,3.8650000,3.8650000,3.8650000,3.8650000,111600
20160321,110000,3.8600000,3.8600000,3.8350000,3.8350000,16100
20160321,130000,3.8500000,3.8550000,3.8350000,3.8550000,50200
20160321,140000,3.8600000,3.8600000,3.8500000,3.8500000,1000
20160321,150000,3.8550000,3.8600000,3.8550000,3.8600000,456800
20160321,160000,3.8600000,3.8600000,3.8600000,3.8600000,164400
20160321,170000,3.8600000,3.8600000,3.8600000,3.8600000,367500
20160321,180000,3.8600000,3.8650000,3.8600000,3.8650000,356400
20160321,190000,3.8700000,3.8700000,3.8700000,3.8700000,6200
20160322,110000,3.8700000,3.8700000,3.8500000,3.8550000,81200
20160322,120000,3.8500000,3.8550000,3.8250000,3.8500000,484200
20160322,130000,3.8450000,3.8450000,3.8250000,3.8250000,68000
20160322,140000,3.8300000,3.8550000,3.8250000,3.8550000,57800
20160322,150000,3.8600000,3.8600000,3.8600000,3.8600000,1500
20160322,160000,3.8600000,3.8600000,3.8600000,3.8600000,1500
20160322,170000,3.8600000,3.8600000,3.8600000,3.8600000,800
20160322,180000,3.8600000,3.8600000,3.8100000,3.8100000,886400
20160322,190000,3.8200000,3.8250000,3.7950000,3.7950000,1741400
20160323,110000,3.8200000,3.8450000,3.8200000,3.8450000,133000
20160323,120000,3.8500000,3.8500000,3.8300000,3.8300000,412400
20160323,130000,3.8450000,3.8500000,3.8100000,3.8300000,359200
20160323,140000,3.8200000,3.8300000,3.8200000,3.8300000,348800
20160323,150000,3.8200000,3.8300000,3.8200000,3.8250000,344700
20160323,160000,3.8200000,3.8250000,3.8100000,3.8100000,766200
20160323,170000,3.8100000,3.8100000,3.8000000,3.8000000,1110000
20160323,180000,3.8000000,3.8200000,3.8000000,3.8000000,1071400
20160323,190000,3.8000000,3.8250000,3.7950000,3.8250000,549000
20160324,110000,3.8250000,3.8350000,3.8100000,3.8300000,27400
20160324,120000,3.8300000,3.8300000,3.8050000,3.8050000,10500
20160324,130000,3.8150000,3.8500000,3.8150000,3.8350000,101100
20160324,140000,3.8500000,3.8500000,3.8300000,3.8500000,202300
20160324,150000,3.8500000,3.8550000,3.8300000,3.8550000,270400
20160324,160000,3.8500000,3.8550000,3.8500000,3.8550000,31700
20160324,170000,3.8450000,3.8450000,3.8100000,3.8400000,1013100
20160324,180000,3.8400000,3.8400000,3.8000000,3.8000000,2530000
20160324,190000,3.8000000,3.8100000,3.8000000,3.8100000,1309600
20160325,110000,3.8450000,3.8500000,3.8000000,3.8000000,488500
20160325,120000,3.8000000,3.8150000,3.7900000,3.8150000,736700
20160325,130000,3.8100000,3.8150000,3.7850000,3.8150000,2455700
20160325,150000,3.7950000,3.8150000,3.7800000,3.7900000,825900
20160325,160000,3.8100000,3.8150000,3.8000000,3.8000000,1205500
20160325,170000,3.8000000,3.8100000,3.8000000,3.8100000,1250000
